0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,99815172342.03162,3025,B,"Wells Fargo Bank, N.A.",0,0,5.647983010107204,5.249667979532598,197379,0,239049.71912569765,219,95523,104603,49,241,303,82323,54,70,2,35,756,880,N,P,SF,1,P,OH,40710,771,1,FRM,N,N,0,0,1,1.2734369038535308e+43,Y,0,0,-358,284143.50308685354,0,0,468.98594569569957,0,249,361,32,9.238446982452063,3.3735724069490134,5.182550332727964,-3.7095792596773456,6.015289444120175,-244.9071939890262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,10,0,0
0,99967105710.39386,105172,B,"Jpmorgan Chase Bank, National Association","Wells Fargo Bank, N.A.",0,5.950794207292977,4.285931896533066,107507,0,624125.8640260895,363,71950,92321,-2,226,192,108142,61,55,3,32,757,856,N,C,SF,2,P,OH,24324,39,29,FRM,N,N,0,0,0,-2.9261755861619962e+44,N,0,0,-515,2033.3877047881654,0,0,11.742997894790596,0,-462,-196,-112,-5.5827085892120065,2.247765831175022,2.001421393444252,-1.4730776530071932,3.262207244421779,53.88509711801517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Y,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,N,0,0,8,0,0
0,101060309201.46573,24421,R,"Jpmorgan Chase Bank, National Association",Other,0,4.407284963518368,4.330155813411454,165181,0,126453.03222322528,356,89170,106074,21,265,232,92231,71,60,1,53,672,76,N,C,SF,1,P,UT,-11045,-17,0,FRM,N,N,0,0,0,5.5847150794298555e+44,Y,0,0,-324,1226.6755505425524,0,0,3.49998960236831,0,300,279,150,-3.98413467966881,5.529664147110454,0.9786391310925112,1.5482596330042726,-8.155517590515087,-195.70674628748316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,N,0,0,0,0,0
0,100089235512.10295,50561,R,"Wells Fargo Bank, N.A.",0,0,5.897179639419895,5.413013751037895,156652,0,-2243.2784117969422,253,81039,102881,21,487,281,82061,88,73,3,33,723,899,N,R,PU,1,P,TX,20870,1118,0,FRM,N,N,0,0,-2,-5.6581172923893185e+44,N,0,0,-596,-44.828465010221635,0,0,16.237429401622233,0,25,-159,188,15.292001972367409,11.498368351609242,-4.665919178066679,6.058508499864615,12.396792634270932,109.67266652032617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,N,0,0,0,0,0
0,101905590655.92374,115047,B,"Pnc Bank, N.A.",Other,0,5.229309384205201,4.062296053293128,191146,0,50999.98610902124,263,92516,91886,81,43,-11,81423,82,76,2,54,758,734,N,C,PU,1,P,PR,33055,83,0,FRM,N,N,0,0,0,1.1114145472515554e+44,N,0,0,-818,369491.6684971811,0,0,1.5628368476782106,0,65,52,27,20.093631080580963,6.432557264722252,-3.7513150841949243,12.779034818939756,-2.3228813374486417,-148.94450240248634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
0,101930085314.87086,66509,B,"Pnc Bank, N.A.",0,0,5.2462175637286865,5.20745733192886,153325,0,98170.05487763448,369,72170,92468,17,360,334,82201,73,88,2,23,756,801,N,R,SF,1,P,MN,33310,347,0,FRM,N,N,0,0,20,2.5446977725525746e+43,Y,0,0,113,2276.7112683458913,0,0,1.1017083804947088,0,-478,-125,-77,-11.749666293350455,4.641379055656122,-8.784574533648513,5.973723497814172,-13.977464352973978,105.3677618801359,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
0,99944182421.51456,16760,B,"Pnc Bank, N.A.","Wells Fargo Bank, N.A.",0,4.273999115670309,4.427643276998756,161581,0,97632.0164355265,241,81032,92435,18,366,329,105368,80,97,1,35,768,797,N,C,PU,2,P,FL,41991,114,0,FRM,N,N,0,0,0,-2.029394042157858e+44,N,0,0,-394,873.4239126282824,0,0,2.878371556541352,0,-285,6,118,11.191041524062628,-0.088791548263245,-8.976609416437299,10.712476002901552,-0.16682990036831588,-343.7428405719981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
0,100734598333.13873,86585,R,"Wells Fargo Bank, N.A.","Pnc Bank, N.A.",0,5.881315578001641,4.35850654794336,682535,0,171638.57841710857,252,89372,92609,113,364,237,91710,86,57,2,36,769,778,N,R,SF,1,P,PR,3582,762,0,FRM,N,N,0,0,-4,4.649415901469982e+44,N,0,0,-545,1628.196722558977,0,0,-5.484158355530241,0,44,88,187,13.242943352211258,6.792532574865105,-2.94931339952923,-14.175253243917684,0.968877093191739,-225.70070081463538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Y,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,11,0,0
0,101929785753.26736,67687,B,"Jpmorgan Chase Bank, National Association","Jp Morgan Chase Bank, Na",0,4.2573227525680855,4.43823355066311,330986,0,149007.94351548832,235,93222,91723,113,257,376,104923,85,61,1,31,751,724,N,C,SF,1,P,UT,17978,-23,20,FRM,N,N,0,0,0,-5.0846354037555256e+44,N,0,0,-375,1968.3937130733516,0,0,11.68565133983596,0,-303,15,-121,11.414203794313242,9.114096106827851,-9.175491114147539,-7.892781197360986,-8.710376837813094,-253.4000023529388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,N,0,0,11,0,0
0,100891786687.44012,30887,B,"Wells Fargo Bank, N.A.","Jp Morgan Chase Bank, Na",0,6.035710269197592,3.415177537063802,577444,0,106631.03540527308,174,71801,116050,90,68,287,82871,63,91,3,33,757,60,N,R,PU,2,P,OH,30586,105,0,FRM,N,N,0,0,2,-7.041315348928667e+44,Y,0,0,-134,794051.311813016,0,0,14.613573226843256,0,-223,-222,-313,-4.617108626277817,4.462121822743901,1.9157071461604758,9.402521539133142,-12.951242219809545,-103.4593738623776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,8,0,0
0,100011498547.41153,60572,B,"Jpmorgan Chase Bank, National Association","Jp Morgan Chase Bank, Na",0,5.6395053864116695,5.362672125449014,92916,0,282589.398705465,195,72330,103431,76,417,291,93974,55,73,1,37,718,34,N,P,SF,1,P,CA,9829,8,0,FRM,N,N,0,0,0,1.1869376093455466e+44,Y,0,0,-692,521391.7840107327,0,0,135.66636251832713,0,-237,312,294,0.2538083469557644,4.416812712407997,-2.449691102895292,-6.112912630082596,-1.6957553117376134,124.0359081076859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
0,101932693480.77545,23725,R,"Pnc Bank, N.A.","Jp Morgan Chase Bank, Na",0,4.304581955265962,5.540575513490682,172902,0,99922.09356215392,366,90799,91705,78,80,84,94027,74,59,1,35,809,913,N,P,PU,1,P,FL,16608,810,29,FRM,N,N,0,0,2,3.0238451106123952e+44,Y,0,0,208,405650.8146545476,0,0,12.786748176017571,0,-201,325,-129,-7.4214241649588795,-0.7285488123932969,-8.151461578411649,-2.089128246969874,-7.2528003243417505,-176.44242773433024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
0,101803146477.66049,20909,R,"Wells Fargo Bank, N.A.","Pnc Bank, N.A.",0,4.477099551813122,5.90479138285049,42073,0,170285.7807908164,358,71772,92725,28,170,335,92416,74,74,3,17,721,684,N,P,PU,1,P,TX,14742,104,0,FRM,N,N,0,0,-2,2.068403853539611e+43,Y,0,0,11451,1545.803815901576,0,0,296.8998944562701,0,-322,-7,-33,-7.540838900642937,4.398307572303757,7.332216589817853,10.69782201095591,-8.569325792255443,-62.85152573667855,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Y,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
0,99951394043.7755,82809,B,"Wells Fargo Bank, N.A.","Pnc Bank, N.A.",0,4.453554894904417,4.646040048208681,690277,0,133442.16739476862,243,71989,102469,41,199,161,98113,64,71,2,36,801,-46,N,C,PU,2,P,UT,22103,57,0,FRM,N,N,0,0,2,7.674896108351575e+43,Y,0,0,23682,1589.4414224811092,0,0,-6.48829691001323,0,-590,171,-234,-5.367110567991682,9.06290024844779,-4.795775033327154,-13.9283409136063,-9.968975778248845,-326.0611976206876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
0,100917932302.32101,37435,R,"Jpmorgan Chase Bank, National Association","Jp Morgan Chase Bank, Na",0,4.933034468783937,1.845702655507805,235784,0,-13592.99492604156,265,81414,92791,5,344,42,81857,71,91,1,27,706,677,N,C,PU,2,P,MN,-4230,-89,33,FRM,N,N,0,0,4,9.67911009151358e+43,N,0,0,-159,695902.83578488,0,0,-2.4155638271596507,0,-398,-31,-182,-23.566201751189375,-7.589549800362413,-6.623599915755494,2.503964629812998,7.888435099100231,-158.0279667283174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
0,101919101991.2972,76532,R,Other,"Pnc Bank, N.A.",0,5.581093003122927,5.27948643853479,91991,0,129461.52692453093,258,71775,92241,108,368,311,81601,90,87,1,51,745,674,N,R,SF,2,P,VA,24335,283,0,FRM,N,N,0,0,-3,3.2100393867963682e+44,N,0,0,-144,-814.392933473735,0,0,-8.680773549458559,0,430,-7,15,8.75843300157317,3.284253224259463,-3.3770309507965113,-16.830671176436365,3.888881109766373,-281.64199063468794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
0,101854017094.76006,68322,R,"Wells Fargo Bank, N.A.","Jp Morgan Chase Bank, Na",0,4.715461780302675,5.446186004763752,83330,0,247162.81740834916,258,83297,112825,6,75,-16,82771,77,51,3,55,805,804,N,R,PU,1,P,OH,33180,901,1,FRM,N,N,0,0,-1,3.2009125650653012e+44,N,0,0,36891,1675.7251504865706,0,0,8.50255174366127,0,-47,-251,-157,-1.8541172136212232,10.96382860932924,-1.7845228448659995,5.664613475432994,-3.5606556133816163,-246.35174833092356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
0,101977591383.51785,113576,B,Other,0,0,4.303678560636828,4.414400193809299,166961,0,711565.678523586,364,83752,101895,20,227,352,104549,70,55,2,37,681,821,N,P,SF,1,P,TX,37877,540,0,FRM,N,N,0,0,11,-2.152527437385642e+44,N,0,0,-529,373.7466577547746,0,0,429.5334796623715,0,-388,-200,-67,-0.9526676077456777,4.373320587140696,-7.875286612859416,13.145852413908646,-13.190517382185165,-65.96731646313552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,N,0,0,0,0,0
0,101837001201.96146,41889,B,"Pnc Bank, N.A.",Other,0,5.715353063221976,4.386371766499747,161322,0,82565.9321896362,362,83467,104642,83,194,333,71182,71,61,1,28,718,-16,N,P,PU,1,P,OH,-10948,226,35,FRM,N,N,0,0,-2,7.766466502496106e+43,Y,0,0,-591,362387.326269826,0,0,7.75994374940634,0,-519,297,151,-10.17374341716584,4.769336173528389,-0.7609497791590285,10.140234172412589,3.0290318647587733,-284.21047514531307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,8,0,0
0,100030709891.61024,24208,B,Other,"Pnc Bank, N.A.",0,5.888361576952186,4.323071415410505,64933,0,58482.648213667395,356,95607,91825,34,363,293,108265,52,61,2,60,770,786,N,P,SF,1,P,CA,34786,351,0,FRM,N,N,0,0,-9,-3.4871001349890333e+44,Y,0,0,-174,-957.4588022365455,0,0,13.41554611523401,0,-397,-134,-76,-11.7914238846444,1.6738609635095538,-7.873369353953507,0.6034914151694531,-2.7455663652960958,-462.0224347115957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
0,101882344150.20793,81533,R,"Wells Fargo Bank, N.A.","Fannie Mae/Seterus, Inc. As Subservicer",0,4.6102437792553275,3.959347600138953,35675,0,115240.0136755823,235,71821,92692,96,182,222,83092,79,61,1,32,713,786,N,C,SF,2,P,PR,17252,522,28,FRM,N,N,0,0,3,-8.257379859886126e+43,Y,0,0,-285,1334.7589119359795,0,0,478.4739694179233,0,442,336,252,-6.128923931774901,7.10063060509884,-3.5262033402619206,-2.3324954789080685,-5.143860581456353,-432.8388648704639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,N,0,0,0,0,0
0,101793036921.69849,88034,B,"Wells Fargo Bank, N.A.","Wells Fargo Bank, N.A.",0,4.706081426480106,5.460437754494335,325762,0,111472.95726219984,245,71451,103140,32,471,359,81525,74,62,2,36,765,70,N,R,SF,1,P,MN,22066,315,0,FRM,N,N,0,0,-1,-2.8202546159302525e+44,N,0,0,-6,1064.5688424573316,0,0,-4.981585251189333,0,-202,163,-200,1.2424825141647955,2.8444556790899673,-8.105109734170679,-3.6847392746665957,4.828076955893078,380.87843775883283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
0,101793349427.11327,35122,R,"Jpmorgan Chase Bank, National Association","Fannie Mae/Seterus, Inc. As Subservicer",0,4.8229518213769715,5.400722856912772,76989,0,113534.70140109099,229,72154,117257,-22,162,34,82787,70,88,1,31,659,733,N,C,PU,2,P,CA,20794,25,1,FRM,N,N,0,0,-1,-3.298582161005123e+44,Y,0,0,-92,477125.84113284654,0,0,2.103948581339226,0,87,156,-274,-7.017753465085245,-0.8676328265492272,-2.0129975166892913,1.6629843253050491,-8.624484471846829,-378.8043080867374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
0,100821048763.54095,69176,R,Other,"Pnc Bank, N.A.",0,4.357051180315147,3.892620824160953,177107,0,78481.23524402326,358,72248,115696,28,197,-43,92785,81,88,2,23,767,4,N,C,PU,2,P,MN,20884,34,0,FRM,N,N,0,0,-4,-4.443625463317475e+44,N,0,0,-649,524633.202912414,0,0,559.7721298406291,0,-529,141,51,0.8291274946130607,-5.159171090310261,-2.961521794313643,-0.25896738150184134,-4.134429733129447,-250.0996159668946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,N,0,0,0,0,0
0,99975629522.94138,105787,B,"Jpmorgan Chase Bank, National Association",Other,0,5.385546496795687,4.320301220945678,81303,0,85273.65229432604,356,72420,113560,4,186,-44,82113,74,53,2,33,739,804,N,R,PU,1,P,CA,45203,99,0,FRM,N,N,0,0,1,-2.2924839721455682e+44,Y,0,0,-534,163.283468360176,0,0,10.83030324440539,0,-136,170,295,-11.210673385577303,0.6502630819292445,-4.7382828898931235,-3.629982445272689,-2.5112903982778674,-405.18344349783223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,N,0,0,0,0,0
0,102011126804.60982,94887,R,"Wells Fargo Bank, N.A.","Jp Morgan Chase Bank, Na",0,6.025173030455024,5.7666188233666515,58849,0,-31368.917570705366,355,72144,92009,-7,339,162,82282,73,91,3,20,760,824,N,R,PU,1,P,OH,35433,294,36,FRM,N,N,0,0,-3,-3.310681970241963e+44,N,0,0,-16011,666074.7057952529,0,0,10.971878945118739,0,-16,-5,-125,3.3996736164251957,-0.060064850645682094,-3.6995076435624945,11.770580527986098,-4.033570528570644,-557.3109051415918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
0,99782017897.561,41801,R,"Jpmorgan Chase Bank, National Association","Pnc Bank, N.A.",0,5.757438548231528,4.374637462736749,58928,0,170602.8324127615,352,72342,92041,-1,67,135,83011,85,73,3,33,713,739,N,C,SF,2,P,OH,32127,749,0,FRM,N,N,0,0,0,4.602132616185798e+44,Y,0,0,-122,2582.1466511732615,0,0,-4.206438828283201,0,-28,50,238,-0.8053412603336567,10.840350357565946,-1.642460855739633,-0.5743468945814763,5.3480800556678965,-264.6115100539606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
0,101849059117.75493,113894,R,Other,Other,0,4.335744258939397,4.395481099988081,332313,0,75356.48098320622,352,72324,91883,126,318,-22,83104,72,71,1,33,799,817,N,C,SF,1,P,CA,-14862,794,0,FRM,N,N,0,0,-1,-1.6705686038615726e+44,N,0,0,-423,491210.76432532346,0,0,10.936871106390377,0,65,0,-74,-7.552387168652625,7.410296238470716,-2.8682393106902975,16.923394068197922,-11.803120985226073,-276.88536138789055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
0,100025425728.337,76295,R,Other,"Wells Fargo Bank, N.A.",0,5.270005841450117,5.4399625839873655,128022,0,68229.0086770829,216,72249,103057,33,177,233,82149,54,68,1,36,755,863,N,R,SF,2,P,TX,24705,728,37,FRM,N,N,0,0,-2,-3.4897374044835595e+43,N,0,0,-195,427.67825083228036,0,0,5.581283918016839,0,-619,239,-105,-7.756076038487958,-0.49269731125179234,2.811958422346924,8.835280415126,-5.802057797419208,-475.8005367007214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,N,0,0,0,0,0
0,102115628959.55025,30562,R,"Pnc Bank, N.A.","Wells Fargo Bank, N.A.",0,4.386586935037026,4.3714559302501055,179897,0,115981.51862702353,243,71745,92623,33,161,38,81874,54,93,2,40,765,852,N,R,SF,1,P,PR,33806,19,0,FRM,N,N,0,0,4,4.832009246411528e+43,Y,0,0,-753,996.022400451825,0,0,6.216006612437494,0,-163,-122,66,3.1002281329438146,5.150668668963494,0.28903154496288613,5.928719315274658,-3.585398713700534,-80.83206976815298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0
