1	0	5	4	23	0	0	1	0	0	39	1	10	0
0	0	3	2	35	0	0	1	0	0	39	1	16	0
0	1	1	0	52	0	1	0	0	3	59	1	62	1
0	0	3	3	30	1	1	0	0	1	39	1	40	0
0	1	3	2	45	0	0	1	0	1	55	1	55	1
1	1	0	0	26	0	0	0	0	3	59	1	1	1
0	1	3	2	46	0	0	1	0	3	39	1	12	1
1	0	6	0	10	1	0	0	0	0	47	1	20	0
0	0	4	1	47	1	0	1	0	0	47	1	57	0
0	1	3	2	24	0	0	1	0	1	47	1	19	0
0	1	1	0	44	0	0	1	0	2	39	1	54	1
0	0	2	1	11	0	0	1	0	1	39	1	12	0
1	0	4	0	16	0	0	0	0	0	47	1	1	0
0	0	2	0	8	0	0	0	0	1	59	1	18	0
0	0	7	0	7	0	0	0	0	1	34	1	17	0
1	0	3	0	13	0	0	0	0	0	49	1	23	0
1	0	2	2	14	1	1	0	0	0	39	1	10	0
1	0	1	0	15	0	0	1	0	0	55	1	25	0
1	1	3	2	21	0	0	1	0	1	54	1	27	1
0	0	3	1	30	1	0	1	0	0	94	1	40	1
0	1	7	0	15	0	0	0	0	1	47	1	24	0
1	1	3	2	18	0	0	1	0	0	47	1	4	0
1	0	3	2	17	1	0	1	0	0	39	1	27	0
1	1	0	0	47	1	1	0	0	3	39	1	4	1
0	1	3	2	26	1	0	1	0	1	39	1	30	0
0	1	3	2	47	0	0	1	0	0	39	1	30	0
0	0	8	8	42	1	0	0	0	0	39	1	5	0
1	0	5	4	29	1	0	1	0	1	55	1	3	1
0	0	1	0	16	0	0	0	0	0	47	1	26	0
0	0	1	0	52	0	0	1	0	0	47	1	38	0
0	0	3	2	28	1	0	1	0	2	39	1	38	1
1	0	1	1	70	1	1	0	0	0	19	0	80	0
0	0	2	2	22	1	0	0	0	1	39	1	20	0
0	0	7	2	32	1	0	0	0	1	43	1	30	0
1	2	3	2	38	1	0	1	0	2	43	1	44	0
0	0	2	1	45	0	0	1	0	2	39	1	16	1
0	0	3	0	24	1	0	0	0	2	39	1	14	0
0	0	6	0	39	1	0	0	0	2	9	1	49	0
0	1	5	3	24	0	0	1	0	1	47	1	5	1
0	1	2	1	29	0	0	1	0	1	29	1	39	1
0	1	2	1	32	1	0	1	0	0	69	1	17	0
0	0	2	0	40	1	1	0	0	0	39	1	50	0
0	0	4	3	55	1	0	1	0	0	14	0	65	0
0	2	4	3	31	0	0	1	0	2	77	1	35	1
1	0	4	3	19	1	0	1	0	0	29	1	2	0
1	0	1	0	12	0	0	1	0	1	65	1	22	0
0	0	5	0	8	0	0	0	0	0	71	1	18	0
1	0	4	3	35	0	0	1	0	1	64	1	45	0
0	1	2	2	44	0	1	0	0	0	44	1	54	0
1	1	3	2	19	1	0	1	0	3	22	1	29	1
0	2	4	0	12	0	0	0	0	2	44	1	22	0
0	4	5	0	18	0	0	0	0	3	63	1	12	1
0	0	5	2	48	0	0	1	0	0	39	1	21	0
0	0	2	1	15	1	0	1	0	2	43	1	13	0
0	0	3	2	37	0	0	1	0	0	59	1	47	0
0	1	11	9	37	1	0	1	0	0	29	1	12	0
0	0	2	1	14	0	0	1	0	1	47	1	0	0
0	0	3	2	22	1	0	1	0	1	3	1	32	0
1	0	3	1	12	1	0	1	0	0	47	1	21	0
0	1	4	0	44	1	0	0	0	0	39	1	54	1
1	1	3	2	36	1	0	1	0	0	17	1	30	0
0	0	4	3	18	0	0	1	0	2	39	1	8	0
0	0	2	1	27	0	0	1	0	0	43	1	35	0
1	0	2	0	12	1	0	0	0	2	29	1	21	1
0	0	3	2	36	0	0	1	0	0	39	1	15	0
0	2	2	1	21	1	0	1	0	3	53	1	31	1
0	0	3	2	30	0	0	1	0	1	9	1	40	1
1	1	2	1	23	1	0	1	0	2	24	1	33	0
0	0	2	1	19	0	0	1	0	0	47	1	27	0
0	1	3	2	31	0	0	1	0	1	69	1	41	0
0	0	3	0	11	0	0	1	0	0	47	1	21	0
1	0	0	0	35	0	0	0	0	0	59	1	3	0
1	4	6	3	40	0	0	1	0	1	39	1	17	1
0	0	5	3	61	0	0	1	0	0	24	1	45	0
1	0	0	0	22	1	1	0	0	1	59	1	14	0
0	1	4	0	13	1	0	0	0	3	39	1	20	1
0	0	2	1	25	0	0	1	0	1	47	1	28	0
0	0	2	1	40	0	0	1	0	0	39	1	50	0
1	0	5	3	10	1	0	0	0	0	11	1	20	0
1	0	1	0	28	1	0	1	0	0	39	1	5	0
0	0	9	6	37	0	0	1	0	0	39	1	28	0
0	0	2	0	13	0	0	0	0	0	47	1	21	0
1	2	0	0	12	1	0	0	0	0	59	1	1	0
0	1	3	2	36	0	0	1	0	3	39	1	29	1
0	1	2	1	38	0	1	0	0	0	83	1	27	0
0	1	6	0	10	0	0	0	0	0	43	1	19	0
0	1	2	1	20	1	0	1	0	1	47	1	30	0
0	0	5	5	30	1	1	0	0	0	55	0	40	0
1	2	3	2	36	0	0	1	0	3	39	1	25	1
0	2	4	0	30	0	1	0	0	0	41	1	1	0
0	1	3	2	22	1	0	1	0	1	39	1	24	0
1	0	3	2	17	0	0	1	0	1	47	1	19	0
0	1	1	0	27	0	0	1	0	2	29	1	37	1
0	0	5	0	13	1	0	0	0	2	43	1	20	0
1	1	3	2	37	1	0	1	0	3	23	1	0	1
1	0	3	1	30	0	0	1	0	2	97	1	40	0
1	1	0	0	18	0	1	0	0	3	49	1	28	1
0	0	3	2	33	0	0	1	0	0	53	1	12	0
0	0	3	2	18	0	0	1	0	1	29	1	8	0
0	1	2	1	49	0	0	1	0	0	47	1	59	1
0	1	4	0	8	0	0	0	0	0	47	1	18	0
0	1	4	3	17	1	0	1	0	1	43	1	24	0
1	0	3	2	31	0	0	1	0	1	49	1	12	1
1	1	1	0	22	0	0	1	0	0	47	1	12	0
1	0	7	0	4	1	0	0	0	0	19	1	14	0
1	0	5	4	30	0	0	1	0	0	47	1	40	1
1	1	0	0	33	0	1	0	0	0	47	1	8	1
1	0	2	2	25	1	0	0	0	0	49	1	35	0
0	1	4	1	42	0	0	1	0	1	49	1	52	0
1	0	0	0	28	0	0	0	0	0	41	1	6	0
0	1	7	0	12	0	0	0	0	0	44	1	6	0
0	1	1	0	28	0	0	1	0	2	47	1	38	1
0	0	4	3	35	0	0	1	0	0	83	1	45	0
0	0	7	0	15	0	0	0	0	0	39	1	25	0
0	0	0	0	30	0	0	0	0	0	39	1	19	0
0	1	4	2	24	0	0	1	0	0	64	1	20	0
0	1	7	0	23	0	0	0	0	1	59	1	30	0
0	1	3	2	27	0	0	1	0	2	35	1	1	1
0	1	4	3	40	0	0	1	0	0	44	1	30	1
1	1	4	3	37	0	1	0	0	0	41	1	47	0
1	0	2	1	16	0	0	1	0	1	45	1	26	0
0	0	0	0	23	0	1	0	0	0	59	1	8	0
0	0	2	1	23	0	0	1	0	0	41	1	33	0
0	0	3	2	37	0	0	1	0	0	44	1	7	0
0	0	3	2	33	1	1	0	0	1	23	0	30	0
0	1	1	0	47	0	0	1	0	0	19	1	10	0
0	1	2	1	19	0	0	1	0	1	59	1	29	0
1	0	3	0	1	0	0	0	0	0	39	1	4	0
0	2	2	0	39	0	1	0	0	2	71	1	34	1
0	0	4	3	39	0	0	1	0	3	89	1	49	1
0	1	2	1	52	0	0	1	1	0	83	1	43	1
0	2	3	2	42	0	0	1	0	2	19	1	52	1
0	1	2	1	32	0	0	1	0	0	39	1	39	0
0	0	5	3	43	0	0	1	0	0	39	1	10	0
0	0	4	0	8	1	0	0	0	1	44	1	8	0
1	2	8	0	9	1	0	0	0	1	49	1	0	0
1	1	1	0	20	1	0	1	0	3	43	1	2	1
0	0	3	0	10	0	0	0	0	1	19	1	20	0
0	0	5	3	46	0	1	0	0	0	49	0	56	0
0	1	3	2	28	0	0	1	0	2	39	1	38	0
1	2	1	0	24	0	1	0	0	1	43	1	34	1
0	2	5	4	28	1	0	1	0	2	43	1	38	1
1	0	2	1	14	0	0	1	0	0	44	1	24	0
0	1	2	0	43	0	0	0	0	2	29	1	53	1
1	0	2	1	18	0	0	1	0	0	43	1	28	0
0	0	3	2	18	0	0	1	0	0	43	1	12	0
0	2	3	2	29	0	0	1	0	1	49	1	33	1
1	0	4	1	22	1	0	1	0	2	19	1	20	0
0	0	3	0	35	0	0	1	0	0	29	1	45	0
0	0	2	1	24	1	0	1	0	1	39	1	9	0
0	1	2	0	23	1	0	0	0	3	39	1	32	0
0	0	0	0	27	0	1	0	0	1	69	1	20	0
0	1	2	1	17	0	0	1	0	2	69	1	27	0
0	0	2	1	33	1	0	0	0	3	39	1	34	1
0	1	3	2	35	0	0	1	0	0	49	1	45	0
1	0	2	1	23	0	0	1	0	0	44	1	26	0
0	1	1	0	28	0	0	0	0	0	49	1	38	0
1	0	1	0	17	0	0	0	0	1	41	1	9	1
0	1	8	0	14	1	0	0	0	2	39	1	23	0
1	0	8	4	19	0	0	1	0	0	45	1	23	1
0	0	3	0	24	0	0	0	0	3	59	1	34	1
0	1	7	4	37	0	0	1	0	2	49	0	22	1
0	0	3	2	27	1	0	1	0	0	47	1	37	0
1	1	3	2	35	0	0	1	0	1	69	1	24	1
0	0	1	0	27	1	0	1	0	2	24	1	37	0
0	0	5	2	16	1	0	1	0	0	44	1	26	0
0	0	3	2	37	0	0	1	0	2	49	1	22	0
0	0	3	2	15	0	0	1	0	0	69	1	14	0
0	0	9	7	38	0	0	1	0	0	71	1	48	0
0	2	6	1	53	0	0	1	0	1	59	1	43	1
0	1	3	1	48	0	0	1	0	1	55	1	7	1
0	0	3	2	21	0	0	1	0	0	39	1	13	1
0	0	3	1	47	1	0	0	0	1	39	1	50	1
0	0	4	0	24	0	0	0	0	0	49	1	25	0
0	0	2	1	34	1	0	1	0	2	35	1	8	0
0	0	4	1	52	1	1	0	0	1	5	0	62	0
1	1	2	0	20	0	0	1	0	2	43	1	30	1
0	0	3	2	18	1	0	1	0	0	50	1	28	0
1	0	1	1	34	1	0	0	0	0	29	1	44	0
0	1	0	0	42	0	1	0	0	3	39	1	30	1
0	0	4	3	37	0	0	1	0	0	55	1	40	1
0	1	2	1	38	1	0	1	0	2	59	1	18	0
0	0	3	2	24	0	0	1	0	0	83	1	12	0
0	0	9	2	19	0	0	1	0	1	81	1	29	0
0	1	4	0	22	0	0	0	0	1	39	1	32	0
0	1	1	0	32	1	0	0	0	3	49	1	42	1
0	0	3	2	27	0	0	1	0	1	59	1	30	1
0	0	3	2	36	0	0	1	0	0	49	1	39	0
1	0	1	1	46	1	1	0	0	0	39	1	56	0
0	0	4	0	18	1	0	1	0	2	19	1	8	1
0	0	5	0	9	1	0	0	0	1	44	1	10	0
0	0	3	0	8	0	0	0	0	1	47	1	18	0
0	3	2	1	41	0	0	1	0	2	49	1	51	1
0	0	4	0	13	1	0	0	0	0	47	1	23	0
1	1	3	2	15	0	0	1	0	0	43	1	5	0
1	1	7	0	2	0	0	0	0	0	43	1	12	0
0	0	5	0	14	0	0	0	0	2	39	1	24	0
0	1	4	0	22	0	0	1	0	2	24	1	32	1
1	0	11	1	12	1	0	0	0	0	47	1	22	0
0	0	4	3	30	0	0	1	0	1	49	1	40	1
1	0	0	0	20	1	0	0	0	0	47	1	4	1
0	1	1	0	13	1	0	1	0	1	35	1	23	1
1	0	6	5	32	1	0	1	0	0	24	1	42	0
0	0	2	2	40	0	1	0	0	0	44	1	39	0
0	1	3	2	14	0	0	1	0	1	53	1	24	1
0	0	4	3	53	0	0	1	0	0	27	1	63	0
0	0	1	0	57	0	0	1	0	0	29	1	30	0
0	0	6	0	5	0	0	0	0	0	47	1	15	0
0	0	6	0	21	0	0	0	0	2	44	1	30	0
0	2	2	1	40	0	0	1	0	0	47	0	23	1
0	0	3	0	11	0	0	0	0	1	59	1	21	0
0	0	1	0	23	0	0	1	0	2	43	1	11	0
1	0	3	2	19	0	0	1	0	2	47	1	7	1
0	1	3	2	22	0	0	1	0	2	39	1	32	0
0	0	0	0	30	1	1	0	0	2	55	1	40	0
0	1	3	2	19	1	0	1	0	2	39	1	7	0
0	3	4	0	26	0	0	0	0	3	44	1	30	1
0	0	2	1	27	0	0	1	0	0	39	1	37	0
1	0	1	0	16	0	0	1	0	0	43	1	26	0
0	0	2	1	25	0	0	1	0	0	47	1	35	0
0	0	2	1	15	0	0	1	0	2	71	1	4	1
0	2	3	0	11	1	0	0	0	1	47	1	21	0
1	1	3	2	33	0	0	1	1	2	39	1	21	1
0	1	5	3	35	0	0	1	0	0	44	1	29	1
0	0	3	2	27	0	0	1	0	1	47	1	6	0
0	1	2	1	55	1	0	1	0	0	39	1	52	0
0	0	1	0	37	1	0	0	0	2	36	1	47	1
1	0	4	3	26	0	0	1	0	0	39	1	12	0
0	1	4	3	46	0	0	1	0	2	39	1	56	1
0	0	3	2	22	1	0	1	0	0	47	1	11	0
0	0	2	1	36	0	0	1	0	0	47	1	46	0
0	0	2	1	18	1	0	1	0	1	19	1	28	0
0	1	4	0	15	1	0	0	0	2	19	1	20	0
0	1	3	2	36	0	0	1	0	0	47	1	25	0
1	0	3	2	27	1	0	1	0	1	17	1	21	0
0	0	4	3	38	0	0	1	0	0	29	1	48	0
0	2	3	2	37	1	0	1	0	3	29	1	31	1
1	0	3	2	33	1	0	1	0	1	39	1	30	0
0	2	0	0	14	1	0	0	0	1	69	1	24	0
1	0	0	0	12	0	0	0	0	1	47	0	16	0
0	1	3	2	41	1	0	1	0	2	39	1	39	0
1	0	3	2	26	1	0	1	0	0	47	1	36	0
1	1	2	1	31	0	0	1	0	2	39	1	28	1
0	2	4	3	31	0	0	1	0	0	95	1	8	1
1	1	7	0	7	0	0	0	0	0	39	1	10	0
0	0	2	1	11	0	0	1	0	1	47	1	10	0
0	0	0	0	20	1	1	0	0	0	59	1	30	0
0	0	3	0	8	0	0	0	0	1	39	1	14	0
0	0	4	3	34	0	0	1	0	0	19	1	44	0
0	2	2	1	28	0	0	1	0	2	43	1	13	1
0	2	11	3	16	0	0	1	0	1	23	1	26	0
1	0	7	6	32	0	0	1	0	0	39	1	42	0
0	0	4	0	9	0	0	0	0	1	35	1	19	0
0	0	2	1	29	0	0	1	0	0	47	1	5	0
0	2	1	0	49	0	0	1	0	2	39	1	59	1
0	0	3	2	34	0	0	1	0	1	47	1	44	1
0	1	2	1	36	0	0	1	0	0	43	1	20	1
0	0	5	4	26	0	0	1	0	0	69	1	35	0
1	1	3	2	33	0	0	1	0	2	39	1	43	1
0	0	5	4	34	0	0	1	0	1	69	1	44	0
1	0	2	1	18	0	0	1	0	0	43	1	28	0
0	1	3	2	28	0	0	1	0	1	59	1	38	1
1	0	5	3	19	0	0	1	0	0	39	1	28	0
0	0	1	0	57	0	0	1	0	0	59	1	67	0
0	1	3	1	23	0	0	1	0	2	65	1	33	1
0	0	2	1	23	0	0	1	0	0	65	1	6	0
0	0	3	0	17	0	0	0	0	1	43	1	25	1
0	0	3	2	18	0	0	1	0	1	39	1	21	0
0	0	2	1	27	0	0	1	0	0	39	1	37	0
0	1	3	3	33	1	1	0	0	1	43	1	30	1
1	0	3	2	15	0	0	1	0	0	83	1	25	0
1	1	6	1	24	0	0	1	0	1	59	0	34	0
1	0	1	0	31	0	0	1	0	1	43	1	41	0
1	0	1	0	28	0	1	0	0	2	47	1	12	1
0	0	3	2	37	1	0	1	0	0	49	1	12	0
0	1	4	3	29	0	0	1	0	1	43	1	4	1
0	0	1	0	53	1	1	0	0	0	5	1	49	0
0	2	3	2	51	0	0	1	0	0	95	1	61	1
1	0	3	0	8	1	0	0	0	1	47	1	18	0
0	0	3	0	56	0	0	1	0	0	34	1	50	1
1	0	1	0	57	0	0	1	0	2	39	1	52	1
0	1	4	3	40	0	0	1	0	0	43	1	31	1
0	0	5	4	44	0	0	1	0	1	64	1	53	1
0	0	4	2	47	0	0	1	0	1	20	1	57	0
1	1	2	0	11	1	0	0	0	2	47	1	21	0
0	0	11	0	10	1	0	0	0	0	83	1	18	0
1	0	6	5	26	0	0	1	0	0	47	1	15	0
1	0	2	1	14	1	0	1	0	1	39	1	9	0
1	0	2	1	18	0	0	1	0	0	47	1	28	0
0	3	3	0	7	0	0	0	0	1	49	1	17	0
0	0	5	4	28	1	0	1	0	1	39	1	38	0
1	0	2	1	25	0	0	1	0	2	41	1	35	1
0	0	4	3	18	0	0	1	0	0	59	1	27	1
0	0	2	2	35	1	1	0	0	0	54	1	45	0
0	3	3	2	40	1	0	1	1	1	53	1	45	1
0	0	10	0	13	0	0	0	0	0	39	1	23	0
0	0	4	3	22	1	0	1	0	3	49	1	8	1
1	1	3	2	38	1	0	1	0	0	44	1	48	0
0	0	4	0	6	1	0	0	0	1	47	1	16	0
0	0	3	0	13	0	0	0	0	0	39	1	19	0
0	1	1	0	21	0	0	1	0	3	59	1	18	1
0	0	3	1	18	0	0	0	0	0	34	1	28	0
0	0	3	2	51	1	0	1	0	1	65	1	51	0
0	0	2	1	31	1	0	1	0	1	59	1	2	0
0	1	2	0	33	0	1	0	0	3	44	1	43	1
0	0	4	3	23	1	0	1	0	1	43	1	20	0
0	1	2	0	47	1	0	1	0	0	47	1	14	0
0	1	3	0	14	0	1	0	0	1	47	1	24	1
1	1	5	4	20	1	0	1	0	0	44	1	1	1
0	0	3	2	36	1	0	1	0	0	20	0	30	0
1	0	0	0	22	0	0	0	0	0	39	1	32	0
0	0	7	6	32	0	0	1	0	0	47	1	42	0
0	0	8	7	38	0	0	1	0	0	39	1	35	0
0	0	3	0	11	0	0	0	0	1	39	1	21	0
1	0	3	2	20	0	0	1	0	0	49	1	8	0
0	0	5	4	25	0	0	1	0	0	29	1	20	0
1	0	2	1	17	0	0	1	0	0	39	1	1	0
0	0	10	9	22	0	0	1	0	0	39	1	32	0
1	0	3	2	11	1	0	1	0	0	27	1	21	0
1	0	3	0	10	0	0	0	0	1	39	1	4	0
0	0	1	0	24	0	0	0	0	0	24	1	34	0
0	2	3	0	20	1	0	0	0	2	47	1	30	0
0	0	2	1	15	1	0	1	0	2	43	1	23	0
1	0	2	1	20	0	0	1	0	2	47	1	5	1
0	0	5	4	34	0	0	1	0	3	39	0	20	1
0	1	3	0	30	0	0	1	0	1	43	1	40	0
0	0	1	0	45	1	0	1	0	0	19	1	27	0
0	1	3	1	46	1	1	0	0	1	44	1	46	0
0	0	2	0	17	0	0	1	0	1	59	1	27	1
1	1	0	0	25	1	0	0	0	3	43	1	35	1
1	0	2	1	46	0	0	1	0	0	59	1	45	0
1	0	4	3	41	0	0	1	0	0	35	1	51	0
0	0	4	3	28	0	0	1	0	0	59	1	20	0
1	0	1	0	46	0	0	1	0	0	46	1	56	0
1	1	2	1	35	1	0	1	0	1	47	1	14	1
0	1	4	3	33	0	0	1	0	2	39	1	43	1
0	1	1	0	53	0	0	1	0	0	39	1	31	0
0	2	3	2	28	0	0	1	0	3	59	1	2	1
1	0	1	0	10	0	0	0	0	2	43	1	3	0
1	1	0	0	29	0	1	0	0	0	34	1	17	1
0	0	7	7	26	1	1	0	0	0	19	0	36	0
0	0	4	0	8	1	0	1	0	1	41	1	1	0
1	0	2	1	16	0	0	1	0	1	43	1	1	0
1	0	1	0	20	0	0	1	0	2	41	1	30	0
0	2	4	3	38	1	0	1	0	0	69	1	48	1
0	0	2	2	41	1	1	0	0	0	47	0	43	0
1	1	4	3	26	1	0	1	0	0	59	1	5	0
0	0	1	0	19	0	1	0	0	0	39	1	27	0
0	1	1	0	31	1	0	1	0	3	31	1	15	1
0	1	2	1	37	0	0	1	0	0	76	1	46	1
0	0	7	2	41	0	0	1	0	0	59	1	51	0
1	0	2	0	25	0	0	0	0	0	59	1	35	0
1	1	2	1	21	0	0	1	0	2	49	1	31	1
0	0	1	0	35	0	0	1	0	0	39	1	45	0
1	0	4	3	32	0	0	1	0	0	34	1	42	0
0	0	2	1	16	0	0	1	0	1	53	1	18	1
0	0	7	0	1	0	0	0	0	0	24	1	11	0
0	0	1	0	23	0	0	1	0	0	39	1	32	0
0	1	4	3	26	0	0	1	0	0	47	1	30	0
1	0	5	4	46	0	0	1	0	1	41	1	45	1
0	0	1	0	34	0	0	1	0	0	47	0	10	0
0	0	1	0	28	0	0	1	0	1	59	1	10	0
1	0	4	0	24	0	0	0	0	0	51	1	30	0
0	0	5	3	31	0	0	1	0	2	39	1	32	1
0	0	6	5	37	1	0	1	0	0	29	1	47	0
0	0	1	0	31	0	0	1	0	2	23	1	41	1
0	0	3	2	27	0	0	1	0	0	41	1	13	0
0	0	2	1	52	0	0	1	0	0	69	1	48	0
0	0	14	5	53	0	0	1	0	0	59	1	63	0
0	0	2	2	34	1	1	0	0	0	55	1	43	0
1	0	2	1	11	0	0	1	0	0	39	1	21	0
0	1	1	0	20	0	0	1	0	2	39	1	12	1
0	0	4	0	4	0	0	0	0	0	59	1	12	0
0	1	3	2	28	0	0	1	0	2	43	1	38	1
0	1	3	2	17	1	0	1	0	2	47	1	7	1
0	1	2	1	30	1	0	1	0	2	39	1	40	0
1	0	2	1	53	0	0	1	0	0	34	0	22	1
1	1	4	0	11	1	0	0	0	0	57	1	21	0
0	0	4	3	29	0	0	1	0	0	55	1	39	0
0	0	7	1	40	0	0	1	0	0	47	1	50	0
0	2	3	2	19	1	0	1	0	3	39	1	29	0
1	1	1	0	13	0	0	1	0	2	39	1	1	1
0	0	2	1	11	0	0	1	0	1	47	1	21	0
0	1	3	2	18	0	0	1	0	1	35	1	28	0
0	2	3	2	38	0	0	1	0	1	39	1	40	1
0	1	3	2	25	0	0	1	0	1	59	1	29	0
0	1	1	0	54	0	0	1	0	0	41	1	12	0
0	0	3	2	36	1	0	1	0	0	14	1	46	0
1	1	4	3	28	0	0	1	0	0	49	1	8	0
0	0	6	5	22	0	0	1	0	0	43	1	32	0
1	2	1	0	25	0	0	1	0	3	39	1	6	1
0	0	3	2	17	1	0	1	0	0	8	0	27	0
0	1	4	3	23	1	0	1	0	1	34	1	20	1
0	0	4	2	39	0	0	1	0	0	49	1	28	0
0	0	6	0	7	0	0	0	0	1	27	1	11	0
0	0	0	0	34	1	0	0	0	1	64	0	18	0
0	0	3	3	26	1	0	0	0	1	7	1	36	0
0	0	3	2	37	1	1	0	0	0	39	1	18	0
0	0	4	3	27	0	0	1	0	0	47	1	14	0
0	0	7	0	7	1	0	0	0	0	15	1	17	0
1	0	3	2	28	1	0	1	0	0	39	1	1	0
0	0	0	0	37	1	1	0	0	0	39	1	46	0
0	0	5	3	53	1	0	1	0	0	39	1	35	0
0	0	4	0	10	1	0	0	0	2	39	1	19	0
0	1	10	5	38	1	1	0	0	0	39	1	48	1
0	0	3	0	10	1	0	0	0	2	47	1	10	0
1	1	2	0	9	1	0	0	0	1	39	1	12	0
1	0	3	2	17	0	0	1	0	1	46	1	9	0
0	1	6	2	17	1	0	1	0	1	11	1	27	0
0	0	3	2	38	1	1	0	0	0	47	0	26	0
0	2	8	3	38	1	0	1	0	0	39	1	48	0
1	1	3	2	20	0	0	1	0	0	55	1	30	0
0	0	2	1	25	0	0	1	0	1	35	1	29	0
1	0	3	2	32	0	0	1	0	1	59	1	2	0
1	1	4	0	13	0	0	0	0	1	29	1	20	1
0	0	7	6	41	0	0	1	0	0	35	1	51	0
1	0	2	1	34	1	0	1	0	0	29	1	44	0
0	1	3	2	34	0	0	1	0	1	39	1	44	1
0	1	3	2	40	1	0	1	0	2	35	1	50	1
1	0	1	0	35	1	0	1	0	1	95	1	20	0
0	0	2	1	37	0	0	1	0	0	59	1	1	0
0	3	3	2	39	1	0	1	0	3	39	1	8	1
0	1	1	0	63	0	0	1	0	3	29	1	39	1
0	0	1	0	36	1	0	1	0	0	29	1	46	0
0	0	0	0	17	0	0	0	0	1	44	1	8	1
0	0	2	1	49	1	0	1	0	0	39	1	59	0
0	0	1	0	41	1	0	1	0	0	19	1	26	0
1	0	6	0	13	1	0	0	0	1	19	1	17	0
1	1	3	2	25	0	0	1	0	0	35	1	35	0
0	0	0	0	14	1	0	0	0	0	43	1	10	0
0	1	3	0	18	1	0	0	0	2	53	1	28	0
0	1	6	0	4	1	0	0	0	1	39	1	14	0
1	0	10	3	13	1	0	0	0	0	39	1	23	0
